segment_id,segment_name,candidate_index,complexity,pysr_loss,pysr_score,equation,expression_for_eval,eval_status,raw_prediction_min,raw_prediction_max,num_clipped,rmse,mae,max_abs_error,r2,evaluation_split
5,high_1650_2000,5,7,0.0006383483,0.0037265907751961,((sigma - f) * -3.4193554e-6) + 1.0378222,1.0378222 + (-f + sigma)*(-3.4193554e-6),ok,0.7211753994316084,0.9916292702071354,0,0.02393104981835133,0.016858886696809166,0.14712381292720011,0.9085326538331373,validation
5,high_1650_2000,6,8,0.00063412706,0.0066347146945251,1.0576819 - (sqrt(lambda_prime) + (sigma * 3.4214063e-6)),-sqrt(lambda_prime) - 3.4214063e-6*sigma + 1.0576819,ok,0.7184680930205349,0.993763937970176,0,0.02379563801797745,0.016713444653105636,0.14896794554015214,0.9095648455871103,validation
5,high_1650_2000,7,9,0.0005267583,0.1855075348918101,(sigma * -3.4203e-6) + (0.98877406 - (alpha_infinity * -0.035471477)),-(-0.035471477)*alpha_infinity + sigma*(-3.4203e-6) + 0.98877406,ok,0.7124547758500909,0.9999590894393954,0,0.022090312813017095,0.014839492419202275,0.16472459521693217,0.9220625291241739,validation
5,high_1650_2000,8,10,0.0005152916,0.0220088555430964,(log(alpha_infinity) * 0.05581022) - ((sigma * 3.4186562e-6) + -1.0203154),-3.4186562e-6*sigma + 0.05581022*log(alpha_infinity) + 1.0203154,ok,0.7106556919713214,0.9995801880969467,0,0.021825408562256808,0.014650047956048512,0.1634690868114156,0.923920554004262,validation
5,high_1650_2000,9,11,0.0005022561,0.0256228050503033,(sigma * -3.4163793e-6) + (1.0035313 - (sqrt(log(alpha_infinity)) * -0.06455767)),-3.4163793e-6*sigma + 0.06455767*sqrt(log(alpha_infinity)) + 1.0035313,ok,0.7065943242665009,0.9996473784685738,0,0.021500785633844707,0.014471772504810333,0.16118737655311866,0.9261668775537196,validation
5,high_1650_2000,10,13,0.0004957962,0.0064725968881564,((((sigma * -0.00359845) + sqrt(sigma)) * sqrt(alpha_infinity)) * 0.0019973433) + 0.7797251,0.0019973433*sqrt(alpha_infinity)*(sqrt(sigma) - 0.00359845*sigma) + 0.7797251,ok,0.6949604425446986,0.9770005549121968,0,0.02300051552920212,0.016936878909509432,0.16890489156172528,0.9155075861519318,validation
5,high_1650_2000,11,15,0.00047244932,0.0241172366345337,((((sigma * -0.003584365) + sqrt(f + sigma)) * 0.0019620233) * sqrt(alpha_infinity)) + 0.7688154,sqrt(alpha_infinity)*(-7.0326076457045e-6*sigma + 0.0019620233*sqrt(f + sigma)) + 0.7688154,ok,0.6965359056052639,0.9829936145773122,0,0.022356631108196315,0.016170772742115744,0.17237164584992126,0.9201719908064924,validation
5,high_1650_2000,12,17,0.00044418903,0.0308401334246621,sqrt(alpha_infinity) * ((sigma * -5.3011936e-6) + (((sqrt(sigma) * 0.0011463208) + 1.0355564) + (alpha_infinity * -0.1995955))),sqrt(alpha_infinity)*(-0.1995955*alpha_infinity + 0.0011463208*sqrt(sigma) - 5.3011936e-6*sigma + 1.0355564),ok,0.6993996079307067,0.9884100930847872,0,0.020885171040773046,0.015098162199459588,0.1557539462989832,0.9303343570612534,validation
5,high_1650_2000,13,18,0.000421698,0.051960797039347,sqrt(alpha_infinity) * ((log(alpha_infinity) * -0.30691203) + (((sqrt(sigma) * 0.0010402721) + (sigma * -5.076015e-6)) + 0.8666362)),sqrt(alpha_infinity)*(0.0010402721*sqrt(sigma) - 5.076015e-6*sigma - 0.30691203*log(alpha_infinity) + 0.8666362),ok,0.7065299777750712,0.9938915066733629,0,0.020717434456987222,0.014129422962156612,0.1696621633161628,0.9314488848497229,validation
5,high_1650_2000,14,20,0.00042136072,0.0004000670534482,sqrt(alpha_infinity) * (((sigma * -5.310554e-6) + ((log(alpha_infinity + 0.0046082865) * -0.30704457) + (sqrt(sigma) * 0.0011466583))) + 0.8561604),sqrt(alpha_infinity)*(0.0011466583*sqrt(sigma) - 5.310554e-6*sigma - 0.30704457*log(alpha_infinity + 0.0046082865) + 0.8561604),ok,0.705570163496985,0.9920552475456265,0,0.02070072085409136,0.014200178116096814,0.16960114248897185,0.9315594462189833,validation
5,high_1650_2000,15,24,0.0004211545,0.0001223835482273,sqrt(alpha_infinity) * (((((sqrt(sigma) * 0.0011712532) + ((log(alpha_infinity + 0.0034916294) + 0.0076530864) * -0.30699167)) + (sigma * -5.3618164e-6)) + 0.8555628) - lambda_prime),sqrt(alpha_infinity)*(-lambda_prime + 0.0011712532*sqrt(sigma) - 5.3618164e-6*sigma - 0.30699167*log(alpha_infinity + 0.0034916294) + 0.85321336622541),ok,0.7053835293423378,0.9913531699424448,0,0.020682068934971265,0.014213947146092335,0.16932354697620666,0.9316827243000088,validation
